273.77,344.727,0.894259,273.788,389.342,0.850491,218.511,389.451,0.793665,158.204,470.68,0.819054,210.712,381.514,0.777323,326.402,386.837,0.82568,389.309,468.115,0.898963,344.593,389.427,0.850102,281.674,536.489,0.840184,242.141,536.595,0.783135,260.57,615.346,0.706016,326.387,796.653,0.73218,323.664,536.406,0.8008,347.383,607.388,0.718803,305.41,799.205,0.700914,260.628,326.415,0.927024,286.867,328.916,0.889049,239.527,323.645,0.888476,305.392,326.378,0.840235,300.053,851.805,0.612492,321.005,849.108,0.683923,299.993,809.679,0.480059,363.032,851.816,0.563327,339.392,849.208,0.592102,342.023,809.706,0.494496
284.376,355.171,0.869662,281.745,386.738,0.91707,223.872,389.358,0.796377,160.851,449.743,0.837122,226.409,368.217,0.843764,336.774,384.143,0.797253,399.862,452.468,0.862025,344.7,373.576,0.82255,292.124,536.522,0.771237,252.695,539.121,0.74046,263.313,620.53,0.738059,344.553,801.807,0.747785,331.604,536.406,0.772673,355.225,610.087,0.70317,323.523,793.997,0.708952,273.762,344.611,0.878724,302.53,344.549,0.909958,244.952,326.262,0.790077,310.58,328.953,0.515311,307.974,851.753,0.573301,326.383,849.142,0.670972,307.923,809.649,0.409017,370.936,859.643,0.550081,347.305,851.826,0.581249,349.996,809.681,0.569027
302.581,355.254,0.88202,286.94,389.366,0.900931,221.267,394.617,0.851122,187.051,489.212,0.846464,239.604,447.204,0.891358,352.6,386.604,0.845327,426.101,452.348,0.879278,386.736,455.006,0.891063,302.583,536.413,0.840881,260.581,536.551,0.807231,281.514,612.694,0.732731,347.366,796.642,0.743129,344.657,533.882,0.803076,368.237,599.509,0.737413,326.387,796.594,0.723785,284.184,344.771,0.940693,307.966,344.541,0.888887,258.021,328.923,0.877436,323.762,323.772,0.655344,318.446,851.703,0.5815,342.021,846.562,0.640829,320.979,807.191,0.490758,384.117,857.02,0.582226,363.014,851.827,0.59932,363.013,809.717,0.525103
305.24,365.611,0.961174,294.759,391.949,0.861002,226.48,402.443,0.802681,197.515,491.923,0.910312,260.598,473.524,0.886749,362.995,386.77,0.873688,423.5,449.867,0.863223,410.288,481.292,0.834033,307.89,533.943,0.809757,265.821,536.48,0.811169,284.149,604.785,0.77473,349.987,791.419,0.724485,350.023,533.822,0.778173,368.465,599.645,0.780691,331.53,801.791,0.683833,286.931,349.963,0.889711,315.815,347.228,0.887502,263.142,339.439,0.85857,326.307,326.408,0.471283,326.283,849.209,0.595973,344.741,846.521,0.690492,323.566,809.784,0.512654,384.118,849.169,0.573803,363.055,846.563,0.596474,365.728,807.157,0.49244
320.954,365.809,0.916834,302.707,389.507,0.913668,236.985,399.85,0.813031,208.1,494.355,0.851188,281.507,494.375,0.903216,368.29,386.727,0.881674,434.123,449.831,0.878593,407.847,470.86,0.91026,318.365,533.884,0.775636,276.368,536.432,0.762187,289.549,599.536,0.776276,365.587,793.981,0.755755,360.414,533.771,0.75473,384.066,599.63,0.823685,344.692,796.627,0.725791,302.659,355.187,0.876247,326.317,347.471,0.926537,273.784,344.545,0.807382,331.575,329.012,0.166944,328.919,851.797,0.620983,349.95,849.181,0.695312,334.157,809.762,0.451169,394.588,857.022,0.51942,370.959,851.771,0.544867,373.612,807.113,0.54188
323.588,368.256,0.970716,305.341,389.457,0.910199,239.628,397.209,0.841296,215.881,491.935,0.865129,284.223,494.329,0.906939,371.019,386.681,0.857071,444.574,449.814,0.876292,412.961,470.828,0.895139,323.556,533.869,0.817185,281.589,536.43,0.792464,294.752,610.082,0.724161,365.736,794.03,0.770477,363.107,533.735,0.776233,386.695,599.524,0.836991,344.79,794.012,0.770304,305.262,355.195,0.889708,329.008,350.016,0.85974,279.047,341.991,0.824405,344.612,339.442,0.27763,334.145,851.766,0.623146,352.644,849.127,0.690093,336.771,807.202,0.485425,392.071,851.807,0.525001,370.974,849.206,0.55973,376.231,807.127,0.528773
326.213,365.71,0.971288,307.992,389.407,0.894075,242.323,392.081,0.845813,218.526,491.74,0.884902,286.865,494.38,0.887857,378.807,386.723,0.848347,447.123,452.432,0.883959,407.599,470.777,0.885158,323.625,531.161,0.7886,281.685,533.751,0.778519,302.658,612.714,0.754475,370.933,799.27,0.743694,365.625,526,0.75254,389.301,599.539,0.839056,347.321,791.42,0.761007,307.908,349.962,0.897417,336.809,347.336,0.880614,281.728,336.791,0.849557,347.239,328.967,0.210094,342.046,849.157,0.613415,363.021,843.882,0.679265,336.776,807.043,0.510778,399.857,849.12,0.568672,378.796,846.552,0.581875,384.078,809.764,0.586303
326.234,365.658,0.969398,310.503,389.423,0.886946,242.306,392.04,0.849739,218.566,489.22,0.885946,281.672,491.726,0.920404,381.472,386.751,0.862858,444.516,452.519,0.880434,423.508,470.92,0.890322,326.219,531.19,0.806442,284.228,533.742,0.787743,302.603,602.188,0.751727,368.424,793.95,0.76135,368.272,528.59,0.784173,389.324,599.45,0.858893,347.31,791.419,0.769681,307.978,349.917,0.890704,339.388,347.3,0.887167,284.255,334.226,0.85554,347.345,329.004,0.337143,342.062,849.031,0.651291,363.036,841.254,0.715586,339.418,807.053,0.54359,399.825,841.275,0.497026,376.212,841.233,0.516335,381.488,807.141,0.559799
331.607,365.823,0.914913,320.981,389.367,0.894342,252.688,389.425,0.829225,215.956,483.941,0.833679,276.376,476.042,0.865798,384.142,386.818,0.894115,433.983,470.719,0.897564,407.747,468.077,0.887447,326.197,533.817,0.828901,284.207,533.866,0.806794,302.575,596.979,0.798044,368.44,791.441,0.745248,368.256,533.77,0.811225,389.3,594.304,0.825655,347.359,791.365,0.756971,321.075,352.573,0.874178,347.212,349.961,0.922333,294.774,336.83,0.78872,355.247,339.4,0.351897,339.442,849.124,0.621009,360.486,846.455,0.68272,339.449,804.495,0.513332,405.095,851.803,0.590694,384.056,849.178,0.600504,384.091,807.088,0.547904
323.783,373.565,0.885573,320.948,384.12,0.827459,250.111,386.704,0.832932,218.628,476.07,0.889203,268.54,415.579,0.841344,384.028,381.422,0.805454,431.526,470.917,0.909394,389.315,407.802,0.876018,326.261,531.206,0.817886,284.267,531.266,0.786207,302.536,607.391,0.766448,368.44,791.445,0.753726,368.31,531.228,0.803536,389.305,599.487,0.834381,347.336,791.403,0.77155,310.561,365.552,0.86072,339.466,365.558,0.860515,294.763,339.372,0.744977,363.009,342.089,0.832705,342.017,849.062,0.629223,360.469,843.868,0.687321,339.403,807.009,0.523184,399.903,849.089,0.547433,378.87,846.482,0.563285,384.111,807.076,0.56249
